bus,carrier,1970-1976,1976-1982,1982-1988,1988-1994,1994-2000,2000-2006,2006-2012,2012-2018,2018-2024,2024-2030,2030-2038,2038-2044,2050-2056,2056-2062,2062-2070,2070-2076,2076-2082
IT,onwind,167141966.24695063,255701655.38367474,119793377.57076246,258877190.55098924,109608071.2176348,94284556.810837,120398776.6737351,115521762.26307307,79575500.59020114,122582979.55498783,10070663.725984797,99554161.04209994,151926345.5702747,125.82141259823196,151174032.00435752,,146474357.19753665
IT,ror,81418707.83534399,85113661.41598299,81178514.41395664,88069659.62705095,82647116.47338994,85648326.01463974,77355091.7448296,84713944.04163903,81904102.46631789,73423213.76368944,113200071.3560057,78772234.58046082,86533671.97432667,78114623.84604588,112536109.54570593,,82963570.3341384
IT,solar,435.97106240654296,3808.7726367583673,38960339.733726256,6972831.33111359,17587439.29260348,52567393.84404676,43108668.83295643,58242507.3922107,60734063.224835664,74397320.12939869,77258417.81604822,83257009.21234259,83897240.78070694,105045176.76048344,128493027.92605655,,127952170.65574491
LT,OCGT,3911468.5784635674,121330.30712545494,2762832.1195558477,5144849.695810875,7913.239881752921,3856507.7554622837,215.42797317266695,5230167.779425573,2775736.187252527,3959831.292676311,6595980.51922085,4533888.434910531,4504284.851217185,4418404.623275079,6789509.043754166,,5502020.095670314
LT,offwind,143.82097469978322,74.17931335843801,219.94953051028438,39.25802918111013,13.2505188105017,3.1389900931329047,48.958001675509735,139.0961305678714,140.5908894714131,86.207406911148,86.43783274807743,24.26472719173469,12.407989156321701,30.77740619581613,59.681707959159205,,45.43701206763406
LT,onwind,5764632.285260474,16436.403527258055,10793503.474241883,628.9504273861986,2034412.6741368207,9331268.462451868,9458561.654726319,2200832.98588736,12407180.606501637,2190748.083088605,1309.0410823936413,3899529.2516885134,10650051.777865166,173.06383270055338,615.5103084495347,,303.42010202422045
LT,ror,664028.757960514,1038961.1761817224,593446.6385017317,697645.7991813197,1044093.9088421186,1061288.275688384,946801.3093356353,643883.8386278682,1036722.2089779199,941253.6037224543,872322.8014842987,1136383.9833353832,949563.3287014107,911426.9764841609,1117798.6792161437,,929426.3687393653
LT,solar,38.497050053725616,28.670026235866928,115.66827259297682,17.984957792645996,4.605056602756061,0.7607859263962186,11.907497462439789,44.93075975835452,36.72502459451738,27.04314464635341,30.95107707993112,4.835049313103902,2.465913147051984,6.536297533655565,24.099845089111312,,13.327500864828169
LU,OCGT,2310653.5848396188,2666698.9183070753,3020501.597947905,2374033.1907054093,1884749.42955356,2500294.1346154646,2429758.9557975843,4083648.470591867,3175109.825256714,2351355.296752523,3517322.860795657,2368368.5845956253,2738159.3561179047,2802029.3258091123,4080086.479468768,,2886005.561116434
LU,onwind,297.0316346935887,7292.1952234206765,1688.5604153767663,258.436361408134,48.385177088771506,8.259328743488469,228.60109629712147,363.10884745479507,476.7748062214355,298.2585720472995,179.03752803974626,174.88009433199412,18.25198751370607,42.51732338551786,91.15604808621028,,116.36843179173903
LU,ror,388291.5186871014,440680.94578416785,367453.1603443748,390121.31539924047,347763.01282243035,480275.73275015294,384127.7308607888,366658.71899528586,419483.2535626329,390908.12497370417,540464.8869371102,503541.68685173057,375348.290549236,382539.1823285841,413710.3006074573,,368142.146512672
LU,solar,39.4332223327142,44.521165224388284,158.39996036631206,24.632435999282247,6.425627182459441,0.9417204891422482,20.73214886615033,97.3281817801541,60.269675810427636,31.418393641357635,43.0323053794329,7.814412578900092,6.3936089525748585,11.947287191996327,91.36182801260416,,44.136368171272856
LV,OCGT,2674354.4794827523,3113158.423071183,2644373.6585963555,3594409.038738555,2085018.8904296763,3232972.5492543685,213.90804405529445,3504092.8511862503,2522797.463245009,1602921.7353959105,3531107.742476813,2650186.0329181687,3254602.8188489005,3343142.64644878,3665378.01953665,,3967432.7836581394
LV,offwind,105.09854659469565,65.74202635150787,222.90894008953887,35.89121831699029,11.648984181550372,2.8409466154419043,39.05563863087925,99.69603302416289,126.53874691319031,68.0899735501747,75.33489504582883,18.061952344282144,11.77200794577349,22.9604366683792,54.9216058990837,,48.29683701725558
