bus,carrier,1970-1976,1976-1982,1982-1988,1988-1994,1994-2000,2000-2006,2006-2012,2012-2018,2018-2024,2024-2030,2030-2038,2038-2044,2044-2050,2050-2056,2056-2062,2062-2070,2070-2076,2076-2082,2082-2088,2088-2094,2094-2101
EE,onwind,3593.72099781,2089.46609518,2481.80481079,2167.71362196,4720.95701456,1931.45831225,2262.4871169,4583.20033846,3046.50134369,2264.62658424,,11688.4895563,3916.93912714,6025.22263581,2465.3118917,3736.31350557,2552.06846906,2724.04618634,3540.55897874,4056.17270622,1886.77636935
EE,ror,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
EE,solar,0.0198999954454,0.0312171707733,0.01868901004,0.00430338464971,0.0026371530433,0.00921394446226,0.00836145929401,0.00451067374809,0.00984778750891,0.0270109926758,,0.00144876575116,0.0337532802383,0.0247123883632,0.0103526958335,0.0230038150392,0.0202860362645,0.0156417039395,0.00102093542755,0.0182234061117,0.0441210176212
ES,OCGT,17751.3542901,13996.6212922,14266.5441668,21599.4712136,5327.00640473,12158.2872412,8996.71396599,2419.36117502,8935.4249337,12848.1440854,,16766.3556316,15118.7986505,2965.69245987,16443.1357339,1330.67812635,5058.89890674,3907.09095395,11712.9226564,7104.26739818,3176.27021963
ES,offwind,0.0139071900735,0.0138063639387,0.00870190467217,0.00259519027805,0.00166539531011,0.00522262009935,0.00191987766027,0.00237970692805,0.0035870624799,0.0105047565212,,0.000554213823607,0.020118482823,0.00912555569748,0.00743975347121,0.0120690136217,0.0106758938642,0.00776610189793,0.000422430059027,0.00851670614959,0.0236890028322
ES,onwind,55429.2462729,49711.8878619,54079.7376421,51151.3964353,52806.8134646,65174.5801656,53320.4982053,53049.7253191,58404.0495291,52544.3477814,,50902.3913113,61340.0413226,62056.1804908,52756.1660036,66999.6850318,56929.0105628,63599.4518195,70547.7952627,65133.5058149,76282.4037142
ES,ror,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926
ES,solar,22654.7174718,23235.7328285,32194.3847961,20435.9017781,23230.0664024,17214.26912,22069.3399131,23884.2966171,23517.1164278,40871.0486524,,35072.4440825,29458.4060115,31293.7736179,38558.0461736,32671.9423437,43672.4347414,39946.6958876,40525.4438256,38194.517367,36308.0036169
FI,OCGT,9798.42574172,6233.62357702,6371.64535774,10245.3957688,5052.29083366,5550.2118291,4214.90248067,6716.87363132,5149.46107184,8137.95438143,,8185.58875298,6544.750847,9524.88341778,7008.17155518,4220.06243943,4465.89241528,5509.45775145,7426.54979321,3647.9452677,4454.4942485
FI,offwind,0.0107281564407,0.0134681089345,0.00550935163927,0.00207658421505,0.00159646414128,0.00508122417967,0.00383062675675,0.00311188517505,0.00412449235877,0.0123420983804,,0.00082678474281,0.0275897281285,0.0136833044937,0.00710303747672,0.0158554466983,0.0104213784113,0.00923858223245,0.00068021160856,0.0118648766818,0.0259845446631
